scenario,strategy,seed,agent_seed,net_arpu_gain,gross_gain,communication_cost,total_contacts,unique_customers,n_pilots,n_final_campaigns,runtime_seconds,negative,conforms
mock,history_x0.5,0,42,-519892.8336980811,-419902.8336980811,99990.0,12769,9996,16,4,4.093429300002754,True,True
mock,history_x0.5,1,42,-529650.7528520128,-429650.75285201275,100000.0,14811,11904,16,6,5.127567799994722,True,True
mock,history_x0.5,2,42,-111452.35602981609,-11472.356029816096,99980.0,15000,12076,16,6,4.696799099969212,True,True
mock,history_x1,0,42,358934.2102444537,458544.2102444537,99610.0,15000,12400,16,9,6.715420100023039,False,True
mock,history_x1,1,42,-297696.92196291016,-198776.92196291016,98920.0,15000,12200,16,5,6.719221800041851,True,True
mock,history_x1,2,42,141206.2292875714,240126.2292875714,98920.0,15000,12200,16,5,6.196723300032318,False,True
mock,history_x2,0,42,-294283.1773583643,-194283.17735836428,100000.0,15000,12437,16,6,5.990513500000816,True,True
mock,history_x2,1,42,-402327.84625476296,-303843.84625476296,98484.0,15000,12400,16,7,6.150126799999271,True,True
mock,history_x2,2,42,417931.99517343903,516833.99517343903,98902.0,15000,12917,16,8,6.042502399999648,False,True
